id_arbol,direccion,tipo_vereda,lado_vereda,especie,tipo_tendido,distancia_entre_ar,distancia_al_muro,activo,lng,lat
249,Ruta 5  km.32,Grande,Par,Palo Borracho,Alta tensión (Con Protección),10.0,10.0,True,-58.7523867149539,-27.4909077161769
250,Ruta 5 km. 32,Grande,Par,Palo Borracho,Alta tensión (Con Protección),10.0,10.0,True,-58.7522391176069,-27.490927727079
251,Ruta 5 km.32,Grande,Par,Jacarandá,Alta tensión (Con Protección),10.0,10.0,True,-58.7523118819069,-27.490919905925
252,Ruta 5 km.32,Grande,Par,Jacarandá,Alta tensión (Con Protección),10.0,10.0,True,-58.752195820251,-27.4909305561369
253,Raul alfonsin km.32,Chica,Par,Jacarandá,Alta tensión (Con Protección),10.0,10.0,True,-58.7503691028519,-27.484204774843
254,Raul alfonsina km.32,Grande,Par,Palo Borracho,Alta tensión (Con Protección),10.0,10.0,True,-58.7505141449049,-27.4841854039869
255,Raul alfonzin km32,Grande,Par,Jacarandá,Alta tensión (Con Protección),10.0,10.0,True,-58.7502772598409,-27.484202335064
256,Raul alfonsin km.32,Grande,Par,Jacarandá,Alta tensión (Con Protección),10.0,10.0,True,-58.7501306327449,-27.4842075267389
257,Av. Montenegro ( santa catalina ),Parterre Central,Par,Pata de Buey,Preensamblado,3.0,2.0,True,-58.803516737767,-27.528589947004
258,Av. Montenegro ( santa catalina),Parterre Central,Par,Pata de Buey,Ninguno,3.0,2.0,True,-58.803509949423,-27.528564614
263,Av Montenegro ( santa catalina),Parterre Central,Par,Pata de Buey,Ninguno,3.0,2.0,True,-58.8035043801519,-27.528544127298
264,Av .Montenegro ( santa catalina),Parterre Central,Par,Pata de Buey,Ninguno,3.0,2.0,True,-58.803498103971,-27.5285232762
265,Av. Montenegro ( santa catalina),Parterre Central,Par,Pata de Buey,Ninguno,3.0,2.0,True,-58.8034967697049,-27.5285001630979
266,Av Montenegro ( santa catalina),Parterre Central,Par,Pata de Buey,Ninguno,3.0,2.0,True,-58.803490397206,-27.52847847017
267,Av. Montenegro ( santa catalina),Parterre Central,Par,Pata de Buey,Ninguno,3.0,2.0,True,-58.803473333924,-27.528390921722
268,Av Montenegro ( santa catalina),Parterre Central,Par,Pata de Buey,Ninguno,3.0,2.0,True,-58.803445788787,-27.528259878307
269,Av. Montenegro 365 ( santa catalina),Parterre Central,Par,Pata de Buey,Ninguno,3.0,2.0,True,-58.8034234688339,-27.528158643139
270,Av. Montenegro 363 ( santa catalina),Parterre Central,Par,Pata de Buey,Ninguno,3.0,2.0,True,-58.803418733838,-27.528085743542
271,Av Montenegro 363 ( santa catalina),Parterre Central,Par,Pata de Buey,Media Tensión (Con Protección),3.0,2.0,True,-58.8034023676149,-27.528033455725
272,Av Montenegro 363 ( santa catalina),Parterre Central,Par,Pata de Buey,Ninguno,3.0,2.0,True,-58.803390088724,-27.5279925227529
273,Av Montenegro 365 ( santa catalina),Parterre Central,Par,Palo Borracho,Ninguno,3.0,2.0,True,-58.803385131017,-27.527957923862
275,Av. Montenegro 350 ( santa catalina),Parterre Central,Par,Ibirá Pitá,Ninguno,3.0,2.0,True,-58.8033574259049,-27.527818504931
279,Av. Montenegro mz. 18 c. 17 s. 7,Parterre Central,Par,Pata de Buey,Ninguno,3.0,2.0,True,-58.803343946009,-27.5276720478169
280,Av Montenegro 322 ( santa catalina),Parterre Central,Par,Pata de Buey,Preensamblado,3.0,2.0,True,-58.8033291855389,-27.527609832648
281,Av Montenegro 314 ( santa catalina),Parterre Central,Par,Pata de Buey,Ninguno,3.0,2.0,True,-58.803294100197,-27.527390568501
283,Av. Montenegro 306 ( santa catalina),Parterre Central,Par,Timbó Colorado,Ninguno,3.0,2.0,True,-58.8032771233329,-27.527257720768
277,Av Montenegro 350 ( santa catalina),Parterre Central,Par,Tecoma Lapachillo,Ninguno,5.0,2.0,True,-58.80335147817,-27.5277714241569
286,Av Montenegro 298,Parterre Central,Par,Palo Borracho,Ninguno,3.0,2.0,True,-58.8032432918479,-27.527080677354
288,Av Montenegro 290 ( santa catalina),Chica,Par,Pata de Buey,Ninguno,3.0,2.0,True,-58.803218634522,-27.526993710384
289,Av Montenegro 290 ( santa catalina),Parterre Central,Par,Pata de Buey,Ninguno,3.0,2.0,True,-58.803210735905,-27.526947899625
290,Av. Montenegro 262,Parterre Central,Par,Pata de Buey,Ninguno,3.0,2.0,True,-58.803207140349,-27.526909885249
291,Av Montenegro y H. Dimota,Parterre Central,Par,Pata de Buey,Ninguno,3.0,3.0,True,-58.803173089513,-27.5267843523769
292,Av Montenegro ( santa catalina),Parterre Central,Par,Pata de Buey,Ninguno,3.0,2.0,True,-58.803162759597,-27.526730984595
293,Av Montenegro ( santa catalina),Parterre Central,Par,Pata de Buey,Ninguno,3.0,2.0,True,-58.8031464530689,-27.526630766097
294,Av Montenegro y H. Dimota,Parterre Central,Par,Pata de Buey,Ninguno,3.0,2.0,True,-58.8031335104,-27.5265496956009
295,H. Dimota 4076 torre 2,Mediana,Par,Pata de Buey,Media Tensión (Con Protección),4.0,7.0,True,-58.8035033317629,-27.5264704577199
299,Av. Cuarto de centenario,Parterre Central,Par,Ñangapirí,Alta tensión (Sin Protección),5.0,2.0,True,-58.838105647254,-27.489746083269
301,Plaza mercosur,Plaza,Par,Ibirá Pitá,Subterraneo,4.0,0.0,True,-58.782590703742,-27.484958703711
302,Plaza Mercosur,Plaza,Par,Ibirá Pitá,Subterraneo,10.0,0.0,True,-58.782511206303,-27.4850468994789
303,Plaza Mercosur,Plaza,Par,Ibirá Pitá,Subterraneo,4.0,0.0,True,-58.7824221484089,-27.485138794034
304,Plaza Mercosur,Plaza,Par,Jacarandá,Subterraneo,7.0,0.0,True,-58.7823338065299,-27.485225576792
305,Plaza Mercosur,Plaza,Par,Pata de Buey,Subterraneo,4.0,0.0,True,-58.7822473644639,-27.485302502201
306,Plaza Mercosur,Plaza,Par,Jacarandá,Media Tensión (Con Protección),0.0,4.0,True,-58.782183512955,-27.485432227236
307,Plaza Mercosur,Chica,Par,Pata de Buey,Preensamblado,8.0,0.0,True,-58.7822926009209,-27.485419970691
308,Plaza Mercosur,Plaza,Par,Pata de Buey,Preensamblado,4.0,0.0,True,-58.7821006713299,-27.48560229573
309,Plaza Mercosur,Plaza,Par,Pata de Buey,Preensamblado,7.0,12.0,True,-58.782066317426,-27.4858804467269
310,Plaza Mercosur,Plaza,Par,Pata de Buey,Preensamblado,4.0,0.0,True,-58.781929353291,-27.4859543030209
311,Plaza Mercosur,Plaza,Par,Pata de Buey,Preensamblado,4.0,0.0,True,-58.7819563821149,-27.4861533319609
314,Plaza Mercosur,Plaza,Par,Ibirá Pitá,Preensamblado,7.0,0.0,True,-58.7831166312739,-27.484705606697
315,Plaza Mercosur,Parterre Central,Par,Ibirá Pitá,Media Tensión (Sin Protección),20.0,0.0,True,-58.7831989087669,-27.4845985841939
316,Santo tome y margaritas,Grande,Par,Ingá,Alta tensión (Con Protección),4.0,2.0,True,-58.7855700773699,-27.4399085001719
317,Bolivar  y  velez sarsfield,Mediana,Impar,Jacarandá,Preensamblado,4.0,3.0,True,-58.820649027279,-27.472460876865
321,Entre rio 855,Mediana,Par,Ñangapirí,Media Tensión (Con Protección),8.0,3.0,True,-58.844068010127,-27.466310948006
322,Entre rio 1044,Mediana,Par,Ñangapirí,Media Tensión (Con Protección),7.0,3.0,True,-58.844330852808,-27.4684794419329
325,Las teresitas 5630,Mediana,Par,Ñangapirí,Preensamblado,6.0,3.0,True,-58.7807024002789,-27.4564574419359
326,Las teresitas 5630,Mediana,Par,Ñangapirí,Preensamblado,4.0,3.0,True,-58.7806724110329,-27.4564425682109
351,Santa fe 583,Mediana,Impar,Fresno,Preensamblado,1.0,1.7,True,-58.829971862321,-27.4647172720139
352,B montaña 400 vivmz 79 casa 36 calle klein  5456,Chica,Par,Sin identificar,Media Tensión (Con Protección),4.0,1.0,True,-58.7943526573229,-27.51427895403
353,Junin 447,Mediana,Impar,Ficus,Preensamblado,10.0,2.0,True,-58.844754361869,-27.4669258956109
354,Brasil 1015,Mediana,Impar,Fresno,Alta tensión (Con Protección),10.0,1.5,True,-58.824208022918,-27.46981401684
355,San juan 1230,Chica,Impar,Ibirá Pitá,Preensamblado,16.0,1.2,True,-58.8370248396829,-27.4711990667899
359,Sargento Cabral 2100,Grande,Par,Fresno,Ninguno,17.0,3.0,True,-58.8231957358529,-27.45981916992
361,Rivadavia 1189,Mediana,Impar,Crespón,Alta tensión (Con Protección),1.5,2.5,True,-58.836581983663,-27.4743697672709
360,Rivadavia 1189,Mediana,Impar,Naranjo agrio,Alta tensión (Con Protección),1.5,2.5,True,-58.8365384947409,-27.474382155383
362,Rivadavia 1177,Mediana,Impar,Crespón,Alta tensión (Con Protección),2.0,2.5,True,-58.836679870144,-27.474355093382
363,Rivadavia 1177,Mediana,Impar,Crespón,Alta tensión (Con Protección),2.0,2.5,True,-58.836851285392,-27.4743315523369
364,Rivadavia 1155,Mediana,Impar,Palmera,Alta tensión (Con Protección),2.4,1.8,True,-58.8367767976389,-27.474332873257
365,Rivadavia 1155,Chica,Impar,Paraíso,Alta tensión (Con Protección),2.4,1.8,True,-58.836798592721,-27.474327910325
366,Rivadavia 1145,Mediana,Impar,Paraíso,Alta tensión (Con Protección),9.0,2.0,True,-58.8370889427099,-27.474299887191
368,San Juan 1451,Mediana,Impar,Fresno,Alta tensión (Con Protección),4.0,2.5,True,-58.837297455721,-27.473618152469
369,San Juan 1425,Mediana,Impar,Fresno,Alta tensión (Con Protección),24.0,2.5,True,-58.8372925023859,-27.4735033241009
373,Mendoza 1478,Mediana,Par,Ficus variegado,Alta tensión (Con Protección),5.0,2.0,True,-58.836330355472,-27.474201991581
374,Mendoza 1490,Mediana,Par,Ficus variegado,Alta tensión (Con Protección),5.0,2.0,True,-58.83634806153,-27.474296716569
375,Mendoza 1184,Chica,Par,Ficus,Alta tensión (Con Protección),5.0,2.0,True,-58.8363440279039,-27.474265233067
376,Mendoza 1495,Mediana,Par,Ficus variegado,Alta tensión (Con Protección),5.0,2.0,True,-58.836344927688,-27.474362629123
378,Bolivar 1590,Mediana,Par,Ficus variegado,Media Tensión (Con Protección),6.0,2.4,True,-58.831102648225,-27.4715075898689
379,Bolivar 1586,Mediana,Par,Paraíso,Media Tensión (Con Protección),6.0,2.4,True,-58.831232024238,-27.471472775346
380,Bolivar 1558,Mediana,Par,Ficus,Media Tensión (Con Protección),8.0,2.4,True,-58.8312623491539,-27.471456867389
381,Bolivar 1554,Mediana,Par,Naranjo agrio,Media Tensión (Con Protección),12.0,2.4,True,-58.8314253310329,-27.4714559250869
382,Bolivar 1540,Mediana,Par,Pata de Buey (Nativa),Media Tensión (Con Protección),4.0,2.4,True,-58.831524752484,-27.471442070032
383,Bolivar 1538,Mediana,Par,Pata de Buey (Nativa),Media Tensión (Con Protección),7.0,2.4,True,-58.831503389623,-27.4714331626259
385,Bolivar 1532,Mediana,Par,Ficus variegado,Media Tensión (Con Protección),6.0,2.4,True,-58.831680742273,-27.4714190814639
386,Bolivar 1516,Mediana,Par,Ficus variegado,Media Tensión (Con Protección),6.0,2.4,True,-58.8317331757779,-27.471412633132
389,San Lorenzo 1223,Grande,Impar,Palmera,Media Tensión (Con Protección),2.5,2.8,True,-58.832132436464,-27.471526822211
390,San Lorenzo 1227,Grande,Impar,Naranjo agrio,Media Tensión (Con Protección),2.5,2.6,True,-58.8321484897399,-27.47158128931
391,San Lorenzo 1251,Grande,Impar,Pata de Buey,Media Tensión (Con Protección),30.0,2.6,True,-58.8321696782049,-27.4716578929349
392,San Lorenzo 1281,Grande,Impar,Ficus variegado,Media Tensión (Con Protección),6.0,2.4,True,-58.8321689189889,-27.471872656468
367,San Juan 1451,Mediana,Impar,Palito dulce,Alta tensión (Con Protección),4.0,2.5,True,-58.837302089357,-27.4736538623179
370,Mariano Moreno 1112,Mediana,Par,Tulipanero,Alta tensión (Con Protección),10.0,2.5,True,-58.836999141577,-27.473320689122
387,San Lorenzo 1209,Grande,Impar,Palito dulce,Media Tensión (Con Protección),15.0,2.4,True,-58.832134486545,-27.4714303870329
393,San Lorenzo 1287,Grande,Impar,Ficus variegado,Media Tensión (Con Protección),7.0,2.4,True,-58.832248320175,-27.4723058889459
377,España 954,Chica,Par,Palmera,Media Tensión (Con Protección),0.0,1.5,True,-58.8295186199294,-27.4686028096284
394,San Lorenzo 1289,Grande,Impar,Ficus variegado,Alta tensión (Con Protección),7.0,2.4,True,-58.832210525222,-27.472443048997
395,Belgrano 1513,Mediana,Impar,Ficus variegado,Media Tensión (Con Protección),0.0,2.4,True,-58.8321783022609,-27.4725124479749
396,Santa fe 1290,Mediana,Par,Ficus,Media Tensión (Con Protección),4.5,2.4,True,-58.831047318127,-27.472507767258
397,Santa fe 1282,Chica,Par,Ficus,Media Tensión (Con Protección),4.5,2.4,True,-58.831023150426,-27.472421220099
399,Salta 1261,Mediana,Impar,Álamo negro,Alta tensión (Con Protección),10.0,2.5,True,-58.839354841949,-27.471446846856
400,Belgrano 905,Mediana,Impar,Palmera,Ninguno,70.0,2.0,True,-58.8393238351359,-27.4717902160669
401,Belgrano 961,Mediana,Impar,Fresno,Alta tensión (Con Protección),6.0,2.0,True,-58.838887967216,-27.4718352902239
402,Belgrano 965,Mediana,Impar,Fresno,Alta tensión (Con Protección),6.0,2.0,True,-58.838763684736,-27.471846670203
403,Belgrano 965,Mediana,Impar,Fresno,Alta tensión (Con Protección),5.0,2.0,True,-58.8386251928549,-27.471858453117
404,La Rioja 1282,Mediana,Par,Fresno,Alta tensión (Con Protección),6.0,2.5,True,-58.838560743457,-27.471854717315
407,San Juan 1278,Chica,Par,Pata de Buey,Media Tensión (Con Protección),0.0,1.8,True,-58.837220348778,-27.47179054932
408,Bolivar 1084,Grande,Par,Fresno,Media Tensión (Con Protección),7.0,2.75,True,-58.837157880157,-27.470896838752
409,Bolivar 1080,Grande,Par,Fresno,Media Tensión (Con Protección),4.0,2.75,True,-58.8371747845479,-27.4708804321339
410,Bolivar 1078,Grande,Par,Naranjo agrio,Media Tensión (Con Protección),6.0,2.75,True,-58.8372351650119,-27.470875009322
411,Bolivar 1064,Grande,Par,Palmera,Media Tensión (Con Protección),0.4,2.75,True,-58.83739452839,-27.470880838785
412,Bolivar 1064,Grande,Par,Palmera,Media Tensión (Con Protección),0.4,2.75,True,-58.837402550321,-27.4708617818759
413,Bolivar 1062,Grande,Par,Palmera,Media Tensión (Con Protección),3.0,2.75,True,-58.8373193813759,-27.4708770067429
414,Bolivar 1060,Grande,Par,Palmera,Media Tensión (Con Protección),0.2,2.75,True,-58.8375908319849,-27.470854707924
415,Bolivar 1060,Grande,Par,Palmera,Media Tensión (Con Protección),0.2,2.75,True,-58.8374527166269,-27.470862277218
416,Bolivar 1056,Grande,Par,Naranjo agrio,Media Tensión (Con Protección),4.0,2.75,True,-58.8376726095959,-27.4708488758789
417,Bolivar  1040,Grande,Par,Ficus,Media Tensión (Con Protección),6.0,2.75,True,-58.837719813462,-27.470899870303
418,Bolivar 1032,Grande,Par,Palmera,Media Tensión (Con Protección),6.0,2.75,True,-58.837929766866,-27.4708423320109
420,Bolivar 1006,Grande,Par,Ficus,Media Tensión (Con Protección),2.5,2.75,True,-58.838234177417,-27.4708236527559
421,Bolivar 1000,Grande,Par,Chivato,Media Tensión (Con Protección),2.5,2.75,True,-58.838351793644,-27.4707946937369
422,La Rioja 1209,Chica,Impar,Palmera,Media Tensión (Con Protección),3.0,1.4,True,-58.838374498023,-27.4708207545659
423,La Rioja 1213,Chica,Impar,Palmera,Media Tensión (Con Protección),3.0,1.4,True,-58.83835877389,-27.470882883723
424,Bolivar 1215,Chica,Impar,Limpiatubos,Media Tensión (Con Protección),15.0,1.4,True,-58.838384908213,-27.4709548180879
425,Belgrano,Mediana,Impar,Palmera,Media Tensión (Con Protección),5.0,2.2,True,-58.8384241526389,-27.471909800378
384,Bolivar 1536,Mediana,Par,Falso mirto,Media Tensión (Con Protección),8.0,2.4,True,-58.831634678141,-27.4714269261619
398,Santa fe  1268,Chica,Par,Falso mirto,Media Tensión (Con Protección),22.0,1.9,True,-58.8309885714649,-27.4721756618979
426,Belgrano 1009,Mediana,Impar,Palmera,Media Tensión (Con Protección),5.0,2.2,True,-58.838347797816,-27.47191132633
427,Belgrano 1015,Mediana,Impar,Palmera,Alta tensión (Con Protección),3.0,2.2,True,-58.838253016906,-27.471919094847
428,Belgrano 1017,Mediana,Impar,Palmera,Media Tensión (Con Protección),3.0,2.2,True,-58.838162635524,-27.4719400330989
429,Belgrano 1052,Mediana,Impar,Fresno,Media Tensión (Con Protección),5.0,2.2,True,-58.8379014774449,-27.4719440071019
430,Belgrano 1057,Mediana,Impar,Fresno,Media Tensión (Con Protección),5.0,2.2,True,-58.838045892575,-27.471920002236
431,Belgrano 1069,Mediana,Impar,Fresno,Media Tensión (Con Protección),20.0,2.2,True,-58.837505282705,-27.471981676622
432,Belgrano 1093,Mediana,Impar,Mora,Media Tensión (Con Protección),28.0,2.2,True,-58.8373366749629,-27.472003825638
388,San Lorenzo 1219,Grande,Impar,Palito dulce,Media Tensión (Con Protección),0.3,3.0,True,-58.83211532186,-27.471491837971
433,San luis 1085,Mediana,Impar,Ficus,Preensamblado,80.0,1.7,True,-58.8430596073199,-27.4691467847139
372,Mendoza 1468,Chica,Par,Palito dulce,Alta tensión (Con Protección),10.0,2.0,True,-58.8363890622581,-27.4739864444355
434,Lavalle 904,Mediana,Impar,Fresno,Preensamblado,6.0,2.0,True,-58.8405205667819,-27.4767290790399
439,Mendoza 1152,Mediana,Par,Palmera,Ninguno,8.0,2.0,True,-58.835958379447,-27.470494651012
440,Mendoza 1140,Mediana,Par,Palmera,Preensamblado,15.0,2.0,True,-58.835952276005,-27.4703695065459
441,San Martin 1170,Mediana,Par,Palmera,Preensamblado,6.0,2.0,True,-58.8362443481089,-27.4698915849449
445,Bolivar 1021,Mediana,Impar,Palmera,Preensamblado,8.0,2.5,True,-58.838089203383,-27.470755520509
446,Bolivar 1021,Mediana,Impar,Palmera,Preensamblado,8.0,2.5,True,-58.838126759066,-27.4707612246299
447,La Rioja 1077,Mediana,Par,Falso paraiso,Preensamblado,7.0,2.5,True,-58.8383487445159,-27.4705763465949
449,La Rioja 1165,Mediana,Impar,Palmera,Preensamblado,8.0,2.0,True,-58.838315533831,-27.4703602435379
450,La Rioja 1161,Mediana,Impar,Chivato,Preensamblado,6.0,2.0,True,-58.838309062804,-27.4703253280179
451,La Rioja 159,Mediana,Impar,Leucaena,Preensamblado,7.0,2.2,True,-58.838309152071,-27.470277012377
406,La Rioja 1284,Mediana,Par,Palmera,Ninguno,3.0,2.0,True,-58.8385313686289,-27.4717542702819
436,Mendoza 1180,Mediana,Par,Palmera,Ninguno,7.0,1.8,True,-58.8360476119672,-27.4707227945604
452,La Rioja 1145,Mediana,Impar,Leucaena,Media Tensión (Sin Protección),7.0,2.2,True,-58.838305502753,-27.470269539854
453,La Rioja 1126,Mediana,Par,Pata de Buey (Nativa),Media Tensión (Sin Protección),7.0,2.3,True,-58.8382819921919,-27.470055014066
457,San Martin 1050,Mediana,Par,Palmera,Media Tensión (Sin Protección),3.0,2.3,True,-58.8375953426699,-27.469747073358
458,San Martin 1050,Mediana,Par,Palmera,Media Tensión (Sin Protección),4.0,2.3,True,-58.837491658133,-27.469763593342
460,La Rioja 1142,Mediana,Par,Palmera,Media Tensión (Sin Protección),9.0,2.0,True,-58.8383263383289,-27.469860079505
461,La Rioja 1142,Mediana,Impar,Palmera,Media Tensión (Sin Protección),7.0,2.0,True,-58.8383321633929,-27.469947684474
463,La rioja 1178,Mediana,Par,Fresno,Media Tensión (Sin Protección),7.0,2.0,True,-58.8384464172169,-27.47063381985
465,100 viv. Grupo 8 mz.A,Mediana,Par,Fresno,Preensamblado,1.0,1.0,True,-58.8309131627869,-27.5057481168549
468,Bolivar,Mediana,Impar,Fresno,Media Tensión (Sin Protección),7.0,2.0,True,-58.83924986909,-27.470665998952
469,Bolivar 907,Mediana,Impar,Fresno,Media Tensión (Sin Protección),8.0,2.0,True,-58.8393056526699,-27.4706481828369
473,Buenos Aires 1000,Mediana,Impar,Fresno,Media Tensión (Con Protección),16.0,3.0,True,-58.8406386646589,-27.4683410816539
474,España 1560,Chica,Par,Falso paraiso,Preensamblado,3.5,1.7,True,-58.8301462102679,-27.475942618632
475,Buenos Aires 979,Chica,Impar,Fresno,Media Tensión (Con Protección),4.0,1.5,True,-58.840589869698,-27.4681034290609
476,Buenos Aires 965,Chica,Impar,Fresno,Media Tensión (Con Protección),4.0,1.6,True,-58.840484967866,-27.467994525506
478,919,Chica,Impar,Palmera,Media Tensión (Con Protección),50.0,1.5,True,-58.840489412209,-27.4676445881139
479,1560,Chica,Par,Falso paraiso,Preensamblado,3.5,1.7,True,-58.830103009722,-27.475755233101
480,España 1560,Chica,Par,Falso paraiso,Preensamblado,3.5,1.7,True,-58.830131998436,-27.4758810203349
481,Junín 794,Mediana,Impar,Fresno,Media Tensión (Con Protección),25.0,2.5,True,-58.840703723665,-27.467308486061
482,Junín 772,Mediana,Par,Palmera,Media Tensión (Con Protección),4.8,2.5,True,-58.8408251777849,-27.467297550013
484,Junín 776,Mediana,Par,Palmera,Media Tensión (Sin Protección),4.8,2.5,True,-58.840898996342,-27.467288203393
485,Junín 764,Mediana,Par,Palmera,Media Tensión (Con Protección),4.8,2.5,True,-58.840981823206,-27.467292866124
486,Junín 760,Mediana,Par,Palmera,Media Tensión (Con Protección),4.8,2.5,True,-58.84109613361,-27.467278738606
487,Rivadavia 1664,Mediana,Par,Ficus variegado,Preensamblado,11.0,2.5,True,-58.830324315854,-27.475027550699
